filename,label
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug117.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug166.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug177.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug233.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug331.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug369.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug450.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug460.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug716.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug860.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug888.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part4_aug975.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug142.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug143.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug462.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug541.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug559.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug633.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug709.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug718.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug751.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug806.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug810.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug86.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (2)_part7_aug923.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug189.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug193.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug204.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug317.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug445.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug529.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug560.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug781.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug902.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug939.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (20)_part1_aug987.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug144.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug215.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug239.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug320.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug412.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug506.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug671.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug677.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug694.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug889.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug930.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug963.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug983.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (23)_part1_aug995.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug105.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug247.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug293.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug303.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug554.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug596.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug632.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug666.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug747.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug790.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug937.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (24)_part1_aug993.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug265.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug299.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug389.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug605.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug611.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug674.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug688.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug910.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (26)_part1_aug982.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug168.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug195.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug253.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug270.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug394.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug455.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug651.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug708.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug896.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (28)_part1_aug928.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug145.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug248.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug478.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug625.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug684.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug91.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (29)_part1_aug934.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug167.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug286.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug319.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug351.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug352.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug387.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug466.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug518.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug572.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug660.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (30)_part1_aug892.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug134.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug262.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug345.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug373.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug473.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug490.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug622.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug629.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug659.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug670.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug687.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug795.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug812.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug951.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (31)_part1_aug959.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug104.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug181.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug242.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug332.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug383.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug452.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug469.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug485.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug635.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug641.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug714.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug822.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug894.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (33)_part2_aug962.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug157.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug240.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug318.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug346.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug479.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug504.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug535.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug602.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug631.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug770.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (34)_part1_aug831.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug151.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug152.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug214.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug451.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug780.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (35)_part1_aug818.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug118.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug185.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug187.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug243.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug361.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug459.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug528.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug543.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug907.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug935.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (36)_part1_aug998.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug106.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug107.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug108.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug288.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug339.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug359.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug367.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug498.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug614.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug672.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug723.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug929.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (37)_part1_aug970.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug188.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug266.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug301.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug310.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug396.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug443.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug574.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug683.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug877.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug955.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (38)_part1_aug999.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug179.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug191.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug196.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug255.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug500.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug538.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug564.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug619.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug680.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug736.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug737.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug807.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug84.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (39)_part1_aug891.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug324.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug400.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug499.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug505.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug521.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug634.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug700.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug79.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug846.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug88.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part1_aug893.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug340.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug363.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug372.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug481.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug603.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug630.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug82.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part3_aug973.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug374.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug492.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug503.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug511.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug804.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug857.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug90.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug953.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part4_aug961.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug125.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug326.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug534.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug567.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug655.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug693.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug759.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug803.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (4)_part5_aug901.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug158.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug208.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug269.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug308.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug350.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug376.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug427.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug497.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug597.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug646.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug712.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug766.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug864.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part13_aug938.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug197.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug205.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug274.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug292.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug414.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug482.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug489.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug609.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug702.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug762.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug927.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part14_aug944.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug251.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug295.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug467.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug515.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug524.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug600.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug617.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug695.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug725.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug779.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug841.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug852.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part15_aug859.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug212.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug221.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug289.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug307.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug341.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug409.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug476.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug495.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug685.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug711.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug713.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug735.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug926.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug958.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug966.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug97.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug971.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part16_aug989.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug186.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug337.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug370.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug420.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug533.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug582.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug665.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug727.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug835.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug884.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part4_aug916.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part51.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part51_aug234.png,4
C:/Users/Alex/Desktop/spectrograms\confusion_confusion (41)_part51_aug238.png,4
